frame.time_epoch,tcp.seq,ip.src
"1687805969.473360455","655476",195.23.102.214
"1687805969.473368975","656824",195.23.102.214
"1687805969.473377496","658172",195.23.102.214
"1687805969.473383293","659520",195.23.102.214
"1687805969.473388671","660868",195.23.102.214
"1687805969.473401452","662216",195.23.102.214
"1687805969.473408087","663564",195.23.102.214
"1687805969.473413814","664912",195.23.102.214
"1687805969.473422474","666260",195.23.102.214
"1687805969.473429528","667608",195.23.102.214
"1687805969.473435744","668956",195.23.102.214
"1687805969.473442379","670304",195.23.102.214
"1687805969.473447268","671652",195.23.102.214
"1687805969.476561351","673000",195.23.102.214
"1687805969.476576507","674348",195.23.102.214
"1687805969.476586215","675696",195.23.102.214
"1687805969.476595644","677044",195.23.102.214
"1687805969.476600812","678392",195.23.102.214
"1687805969.476609402","679740",195.23.102.214
"1687805969.476619599","681088",195.23.102.214
"1687805969.476628539","682436",195.23.102.214
"1687805969.476636640","683784",195.23.102.214
"1687805969.476643834","685132",195.23.102.214
"1687805969.476686647","686480",195.23.102.214
"1687805969.476696634","687828",195.23.102.214
"1687805969.476705155","689176",195.23.102.214
"1687805969.476713815","690524",195.23.102.214
"1687805969.476722406","691872",195.23.102.214
"1687805969.476731415","693220",195.23.102.214
"1687805969.476739936","694568",195.23.102.214
"1687805969.476748177","695916",195.23.102.214
"1687805969.476756698","697264",195.23.102.214
"1687805969.476765218","698612",195.23.102.214
"1687805969.476772901","699960",195.23.102.214
"1687805969.476781561","701308",195.23.102.214
"1687805969.476789174","702656",195.23.102.214
"1687805969.476796298","704004",195.23.102.214
"1687805969.476804818","705352",195.23.102.214
"1687805969.476814526","706700",195.23.102.214
"1687805969.476823466","708048",195.23.102.214
"1687805969.476833453","709396",195.23.102.214
"1687805969.476841625","710744",195.23.102.214
"1687805969.476850704","712092",195.23.102.214
"1687805969.476859155","713440",195.23.102.214
"1687805969.476868234","714788",195.23.102.214
"1687805969.476877453","716136",195.23.102.214
"1687805969.476885904","717484",195.23.102.214
"1687805969.476894914","718832",195.23.102.214
"1687805969.476903644","720180",195.23.102.214
"1687805969.476911815","721528",195.23.102.214
"1687805969.476920196","722876",195.23.102.214
"1687805969.476929136","724224",195.23.102.214
"1687805969.476940660","725572",195.23.102.214
"1687805969.476949599","726920",195.23.102.214
"1687805969.476958050","728268",195.23.102.214
"1687805969.476968037","729616",195.23.102.214
"1687805969.476978164","730964",195.23.102.214
"1687805969.476986685","732312",195.23.102.214
"1687805969.476994228","733660",195.23.102.214
"1687805969.477000514","735008",195.23.102.214
"1687805969.477008685","736356",195.23.102.214
"1687805969.481656554","737704",195.23.102.214
"1687805969.481672757","739052",195.23.102.214
"1687805969.481680858","740400",195.23.102.214
"1687805969.481688262","741748",195.23.102.214
"1687805969.481693011","743096",195.23.102.214
"1687805969.481700135","744444",195.23.102.214
"1687805969.481704954","745792",195.23.102.214
"1687805969.481717944","747140",195.23.102.214
"1687805969.481724020","748488",195.23.102.214
"1687805969.481731074","749836",195.23.102.214
"1687805969.481736871","751184",195.23.102.214
"1687805969.481742179","752532",195.23.102.214
"1687805969.481748325","753880",195.23.102.214
"1687805969.481753144","755228",195.23.102.214
"1687805969.481796446","756576",195.23.102.214
"1687805969.481805176","757924",195.23.102.214
